66|77
66|86
66|83
66|21
66|55
66|56
66|19
66|34
66|17
16|63
16|76
16|59
16|56
16|15
16|85
16|89
16|35
16|27
16|67
16|32
16|43
16|62
16|87
16|68
16|46
16|37
31|98
31|96
31|95
31|41
31|16
31|82
31|84
31|21
31|83
31|44
31|13
31|38
31|36
31|55
31|86
31|94
62|43
62|56
62|17
62|67
62|32
62|87
62|46
62|59
62|27
62|74
62|31
62|47
62|35
62|15
62|28
46|28
46|95
46|32
46|77
46|29
46|13
46|89
46|34
46|27
46|52
46|94
46|68
46|84
46|98
74|31
74|95
74|89
74|68
74|98
74|19
74|32
74|15
74|77
74|75
74|13
74|87
74|52
56|93
56|85
56|75
56|63
56|35
56|37
56|89
56|52
56|15
56|14
56|31
56|74
68|75
68|31
68|94
68|29
68|18
68|77
68|15
68|63
68|55
68|87
68|32
28|36
28|83
28|52
28|27
28|19
28|55
28|32
28|84
28|89
28|77
13|95
13|55
13|66
13|94
13|39
13|36
13|16
13|82
13|41
55|37
55|83
55|47
55|39
55|16
55|67
55|86
55|41
96|18
96|76
96|32
96|17
96|15
96|63
96|43
93|27
93|28
93|95
93|63
93|19
93|44
89|21
89|96
89|44
89|31
89|39
98|16
98|55
98|76
98|41
37|19
37|66
37|89
34|36
34|62
38|62

52,77,83,31,94,75,34,95,29,38,82,19,41,39,27,98,84,13,55,21,66
76,17,43,93,46,67,68,28,18,32,87,15,89,27,31
28,63,89,27,13,66,98,95,19,36,55
38,21,39,86,16,62,76,85,47,35,93,67,68,28,18
46,67,68,28,18,87,15,89,27,31,52,13,75,66,29,98,95,19,44,77,84
41,34,98,29,95,96,55,86,52,13,16,38,82
55,83,21,16,62,76,56,43,46
37,14,56,17,18,16,35,67,21,38,59,85,93
63,18,55,27,98,32,84,19,89,87,52,44,31,95,77,36,66,13,28,29,15,94,75
55,76,39,16,82,19,34,66,29,96,75
77,34,84,94,36,55,83,82,41,38,21,39,96,86,16,62,76,56,85,59,47,35,37
62,17,47,39,37,86,85,74,38,14,93,16,67
37,67,56,46,85,62,43,68,96,17,86,39,14,76,41,82,16
89,44,67,98,28,13,75,31,63,87,52,84,34,68,77,32,46
41,38,39,96,62,17,56,47,35,37,93
44,84,94,36,21,16,62,76,85,47,35
34,13,32,83,18,89,94,31,84,27,29,95,19,75,55,63,44,52,66,98,77
75,68,67,89,74,15,28,63,44,98,29,93,52,18,95,43,13
84,83,41,16,62,17,85,47,35,14,43
66,75,29,39,36,82,19,13,95,44,84,96,38,16,34,52,55,86,98,83,21
38,39,37,93,17,59,68,82,85,46,47,16,67,86,62,14,35
75,34,27,98,89,28,84,63,36,32,87,55,31
43,93,74,46,67,68,28,87,63,15,89,31,52,13,75,66,29,98,95,19,44
28,87,63,15,31,52,13,29,95,19,34,84,94
32,87,63,15,89,31,13,75,66,95,19,77,34,94,36,83,82
55,21,17,56,83,98,76,62,39,38,19,29,44,41,84,34,95,86,16
17,56,59,35,14,93,74,46,67,27,52
89,27,52,19,77,34,94,21,39
85,14,74,46,68,28,18,32,87,63,15,27,52,13,75
83,82,41,38,21,39,96,86,16,62,76,17,56,85,59,47,35,37,14,43,93,74,67
85,14,74,46,68,32,87,15,31,52,75
95,27,19,77,98,31,84,94,15,63,34,75,55,83,52,87,13
13,66,19,77,34,84,55,86,62
34,84,87,19,13,83,31,29,44,95,15,77,55,36,52,27,66,98,75,89,41
16,62,76,56,47,37,43,93,87,63,89
15,13,75,66,34,84,36,83,82,38,21
14,27,46,18,75,59,63,47,85,67,68,37,43
63,15,89,27,31,13,66,98,95,19,38
18,32,63,15,27,31,52,13,75,98,95,19,44,77,34,84,36,55,83
44,75,27,63,98,18,34,66,68,31,19,95,52,32,28,87,29
19,44,77,34,84,94,36,55,83,82,41,38,21,96,86,16,62,76,17,56,85,59,47
67,63,18,93,37,46,17,87,89,43,52,56,35
98,18,29,89,31
52,13,66,98,95,19,34,84,94,55,82,41,39,86,16
67,28,87,75,66,29,19,77,34,84,94
31,13,55,41,98,38,15,83,27,95,29,89,84,77,21,34,75
18,31,13,75,95
27,14,87,63,18,32,29,67,31,89,15,37,13,43,74,47,68,28,35
93,96,82,41,94,16,17
17,56,85,37,43,93,74,67,68,28,18,32,63,15,89,31,52
96,16,76,17,85,59,47,37,46,68,18,87,63
17,16,77,59,95,44,34
77,44,75,68,32,29,67,74,15,52,46,87,13,31,34,63,28,66,95,98,27
68,63,15,13,66,19,84,94,36
13,75,66,29,98,95,19,44,77,34,84,94,36,55,83,41,38,21,39,96,86,16,62
15,27,52,13,29,19,44,77,94,36,55,83,41
43,93,67,68,28,18,32,87,63,15,89,27,52,13,75,66,98,19,44
55,83,38,39,86,16,76,14,93
29,84,87,27,34,94,18,55,13,63,77,98,89,66,95
41,21,96,59,35,46,28
83,82,41,38,21,39,96,86,62,76,17,56,85,59,47,35,14,43,67
82,94,39,76,98,75,86
14,43,74,46,68,18,32,63,15,89,13,75,66,98,95
94,39,82,41,75,55,98,89,27,66,19,34,21,84,95,77,29
85,59,35,37,43,93,74,46,67,68,28,18,32,87,15,89,27,31,52,13,75
59,47,35,37,14,43,93,74,46,67,68,28,18,32,87,63,15,89,27,31,52,13,66
16,76,17,56,47,35,14,93,74,46,68,18,63,15,89
39,96,16,62,76,56,85,59,47,35,14,93,67,28,18,32,87
56,85,59,47,35,37,14,43,93,74,46,67,68,28,18,32,87,63,15,89,27,52,13
36,82,38,39,62,37,74
66,59,75,63,15,35,74,28,67,93,37,27,18
66,84,41,36,87,44,31
15,77,34,44,67,32,66,29,18,68,13,28,31,27,19,63,89,95,84,94,98
68,35,86,46,14,93,85,37,96
27,31,52,75,66,29,98,95,19,77,84,36,55,82,41,38,96
98,38,85,55,76,84,44,83,95,36,96,82,86,34,17
55,89,66,29,63,77,87,75,84,31,94,19,34,36,52,32,95,98,27,18,44
66,29,98,95,19,44,77,94,36,38,96,86,16,76,17
16,46,85,17,59,74,18,39,47,37,67,93,76,56,32,96,14,28,62
34,86,59,83,56,94,76,84,17,55,36,77,35,39,38,96,16
34,84,36,98,95,39,44,66,75,76,55
41,56,21,82,86,16,47,59,19
59,47,35,37,14,93,74,46,67,68,28,18,32,87,63,15,89,27,31,52,13,75,66
41,39,38,13,82,34,83,98,31,95,55,19,86
29,52,84,31,98,95,77,63,94,83,15,66,38,19,41,55,89
86,16,62,56,85,47,35,37,14,46,68,87,15
35,93,37,89,15,46,29,13,18,75,68,14,66,87,52,27,67,74,31,43,32,28,47
13,82,94,75,55,19,63,66,77,34,98,41,31,95,89,44,87
41,38,21,39,96,86,16,62,76,17,56,85,59,47,35,37,14,43,74,46,67,68,28
14,43,93,74,46,67,68,28,18,32,87,63,15,89,27,52,13,75,66,29,98,95,19
21,39,86,76,17,56,59,37,43,46,28
67,32,63,93,37,31,29,18,74,15,66,47,52,43,13,75,89
56,85,59,47,35,37,14,43,93,74,46,68,18,32,87,63,15,89,27,31,52
87,18,75,27,63,28,19,67,29,43,74,95,31,98,52
85,38,56,84,98,86,95,34,62,36,16,44,77
37,67,87,63,27,52,75,98,95
37,62,21,86,84,83,82,14,47,55,59,34,96,35,36
96,86,16,62,76,56,85,59,47,35,37,14,43,74,46,67,28,18,32,87,63
75,66,29,19,94,55,83,82,38,21,16,62,76
35,43,74,75,66,29,98
85,47,35,17,28,87,32,59,76,37,39,56,93
18,14,68,67,63,62,27,32,89,43,46,28,15,93,87
77,34,94,55,83,82,41,38,21,39,86,16,76,17,59,35,37
74,21,18,43,14,96,32,62,67,56,59,76,85,39,46
34,94,36,82,41,38,76,17,85,35,14
66,86,21,36,84,82,44,34,55,83,52,13,94,75,29,98,16,19,39,77,96,38,41
16,34,86,76,59,41,39,94,21,47,83,84,62,38,82,36,96,17,56,55,35,77,85
86,62,76,56,85,59,47,35,37,43,93,74,67,32,15
35,14,43,93,74,46,67,68,28,18,32,87,63,15,89,27,31,52,13,75,66,29,98
85,27,59,47,67,35,37,15,62,56,46,89,76
37,14,43,93,74,46,67,68,28,32,63,31,52,13,75,66,29,98,95
77,27,83,98,32,31,18,63,19,66,94,55,29,36,34
77,84,94,55,83,38,76,17,56,59,47,35,37
44,87,32,13,98,28,94,66,52,89,77,67,75,95,34
59,35,37,14,93,46,18,32,87,15,89,27,31,52,13,75,66
41,47,28,74,17,68,43
93,74,46,67,68,28,18,32,87,15,89,27,31,52,13,75,66,29,98,95,19,44,77
85,59,35,68,28,18,89,31,75
32,87,15,89,44,84,94,36,83
84,34,29,41,94,66,75,27,38,63,52
98,19,77,34,84,36,55,41,21,39,96,86,16,62,76,56,85
27,52,75,66,19,44,77,34,94,55,82,38,39
62,76,17,85,59,47,35,37,14,43,93,74,67,68,28,63,27
82,39,16,62,17,59,47,14,46
89,27,52,13,75,66,98,95,19,44,77,34,84,94,36,55,41,38,21
17,74,46,15,56,43,37,32,14,68,76,31,47
63,38,27,31,44,98,55
21,41,39,59,86,82,36,94,55,38,47,93,17,14,85,43,16,76,37
75,98,95,44,77,55,38,16,76
39,96,16,62,76,56,59,37,43,93,74,67,28,18,87
86,77,59,94,76,83,44,96,39,35,85
55,83,96,59,93,74,46
86,17,93,67,28
29,98,19,44,77,34,84,94,36,55,83,39,86,16,62,76,56
31,52,75,66,95,77,34,84,36,83,21,39,86
46,67,68,85,15,18,17,59,63,28,56,87,31
89,27,31,52,75,29,19,44,34,36,82,38,21
31,52,67,19,87,29,44,77,63,28,94
62,16,41,14,17,86,35,59,21
44,86,21,34,59,94,85,96,76,35,41
21,95,75,15,19,77,66,94,36,13,52,82,98,44,29,31,84,38,83,27,41
38,39,96,16,62,56,85,59,35,37,14,74,46,67,68,28,18
55,21,96,86,37,14,46
98,63,27,44,15
39,96,86,62,76,56,85,35,37,74,46,67,68,18,87
83,59,37,38,82
98,19,34,83,82
39,19,59,84,47,77,16,34,56,44,83
56,47,83,62,55,44,21,59,35,76,39,16,86,17,82,77,41,36,38,96,34
14,28,18,32,27,31,29
83,21,89,52,39,34,41,77,31,44,29,55,84,38,98
68,31,13,98,44,84,36
34,84,82,86,76
29,32,19,63,66,44,89,52,46,98,77,18,75,67,84,13,95,27,68,15,28
63,89,27,31,75,29,98,19,84,94,36,55,83,82,41
35,86,67,28,37,76,93,63,68,59,18,47,32,96,17,43,16,14,85,62,56
29,52,55,19,13,15,89,83,31,77,75,63,82
77,34,36,55,83,82,41,96,16,62,56,85,37
35,59,86,37,74,47,62,46,38,76,14,83,39,43,82,41,55,16,17,93,96
56,59,47,37,74,18,32,89,27,52,13
31,93,89,63,35,15,52,87,74,68,32,98,67,37,28,18,46,14,75
74,47,15,43,63,35,86,62,67,56,93,68,46,16,32,87,17,37,18,59,14,28,76
93,74,63,89,31
47,35,37,14,43,93,74,46,67,68,28,32,87,63,15,89,27,31,52,13,75,66,29
68,63,15,31,98,95,19,44,77
93,46,68,28,18,87,63,15,89,31,52,13,66,29,95
77,85,95,21,94,39,41,86,98,17,34,56,83,84,82
63,87,14,46,43,47,56,13,67
62,76,17,43,93,74,68,63,27
85,47,43,93,74,68,63,15,89,27,52,13,75
17,35,37,14,93,46,68,87,15,27,52
27,34,77,98,19,32,75,89,13,18,28,74,68,46,95,52,44,67,29
95,13,66,27,84,44,36,89,63,55,28
41,38,21,39,96,86,16,62,76,56,85,59,47,35,37,14,43,93,46,67,28
52,13,75,66,29,98,95,19,44,77,34,84,94,55,83,82,41,38,21,39,96,86,16
86,56,35,59,83,37,82,55,96
89,47,63,18,74,62,28,43,59,27,14,76,67,15,93,68,85
86,87,67,43,47,39,14
18,55,89,77,19,13,66,29,28,32,52,27,94,95,44,15,36,87,34,31,84
35,37,14,43,93,74,46,67,68,28,18,32,63,15,89,27,31,52,13,75,66,29,98
77,34,84,36,41,38,39,96,86,76,56,85,59
31,66,84,94,82,21,86
93,32,87,52,75,66,29,19,77
74,46,27,18,37,28,14,87,93,66,35,67,52,15,29,75,98
98,66,29,75,15,68,27,67,31,13,63,93,89,46,52,87,95,18,32,19,44,74,43
